Year,Week_Number,Close,Net,Open,Low,High,Bid,Ask,Exchange Date,1_Week_Long_Return,Price Score,Bullish_Bearish_Score,Delta_Score,Absolute Storage Score,Delta Inventory Score,1_Week_Short_Return,2_Week_Long_Return,2_Week_Short_Return,3_Week_Long_Return,3_Week_Short_Return,4_Week_Long_Return,4_Week_Short_Return,8_Week_Long_Return,8_Week_Short_Return,12_Week_Long_Return,12_Week_Short_Return,24_Week_Long_Return,24_Week_Short_Return,Total_Score
2015,22,60.3,0.58,60.05,56.51,60.7,60.21,60.4,2015-06-01,-1.9402985074626777,1.0,-1.0,-1.0,1.0,1.0,1.9786910197868934,-0.5638474295190652,0.5670446964643139,-1.1442786069651705,1.157523905384994,-1.111111111111102,1.123595505617958,-20.16583747927031,25.259659326963014,-32.91873963515754,49.07292954264521,-32.437810945273625,48.011782032400575,1.0
2015,21,59.72,0.03,59.85,57.09,60.94,59.93,60.0,2015-05-25,0.9711989283322142,1.0,-1.0,-1.0,1.0,1.0,-0.9618573797678276,-0.987943737441387,0.9978014544224534,0.4018754186202311,-0.4002668445630464,-0.18419290020093676,0.18453279651065024,-14.785666443402542,17.35114953821968,-28.834561286001335,40.51764705882353,-25.83724045545881,34.83856400993452,1.0
2015,20,59.69,0.3,59.43,58.42,61.85,59.71,59.97,2015-05-18,0.050259674987436984,1.0,-1.0,-1.0,1.0,1.0,-0.05023442732753347,1.0219467247445124,-1.0116086235489208,-0.9381805997654468,0.9470657872484356,0.45233707488692104,-0.4503002001334244,-11.643491372089121,13.177853621539626,-26.5036019433741,36.06108958285845,-21.94672474451331,28.117621807254768,1.0
2015,19,59.39,0.24,59.3,58.14,62.58,59.37,59.54,2015-05-11,0.505135544704491,1.0,-1.0,1.0,1.0,1.0,-0.5025967498743511,0.5556490991749424,-0.5525787006028127,1.5322444856036312,-1.5091210613598638,-0.43778413874389294,0.43970911550819114,-4.142111466576867,4.321096082908826,-20.66004377841388,26.03989813242784,-24.903182353931637,33.161434977578466,3.0
2015,18,59.15,2.0,57.3,56.07,59.9,59.1,59.38,2015-05-04,0.40574809805579376,1.0,-1.0,1.0,1.0,1.0,-0.4041084357635949,0.9129332206255268,-0.904674149773832,0.9636517328825027,-0.954454119223036,1.9442096365173265,-1.9071310116086204,0.8114961961115875,-0.8049639443233336,-18.61369399830938,22.8707935189032,-20.10143702451395,25.15869657215404,3.0
2015,17,57.15,1.41,56.16,54.85,58.41,57.39,57.5,2015-04-27,3.499562554680665,1.0,-1.0,1.0,-1.0,1.0,-3.381234150464918,3.9195100612423484,-3.771678733793571,4.444444444444443,-4.255319148936165,4.496937882764655,-4.303415941058275,4.304461942257219,-4.12682435832914,-10.953630796150478,12.301041461976814,-13.158355205599293,15.152125730404986,1.0
2015,16,55.74,4.1,51.81,51.47,57.42,56.05,56.19,2015-04-20,2.5296017222820177,1.0,-1.0,-1.0,-1.0,-1.0,-2.4671916010498673,6.117689271618222,-5.765004226542681,6.548259777538569,-6.1458157939046965,7.086472909938994,-6.617523873345609,7.570864729099387,-7.0380253502334895,-5.382131324004305,5.688282138794087,-18.299246501614643,22.397891963109352,-3.0
2015,15,51.64,2.5,49.47,49.47,54.13,51.71,51.87,2015-04-13,7.939581719597213,1.0,-1.0,1.0,1.0,-1.0,-7.3555794761392175,10.670023237800152,-9.641294838145232,14.542989930286595,-12.69653423499577,15.007745933384973,-13.04933490486614,14.50426026336174,-12.667004904447833,10.243996901626645,-9.292113121377133,-11.502711076684736,12.99781181619255,1.0
2015,14,49.14,0.27,48.57,47.05,50.45,49.45,49.59,2015-04-06,5.087505087505088,1.0,-1.0,-1.0,1.0,-1.0,-4.841208365608052,13.431013431013433,-11.840688912809473,16.300366300366296,-14.015748031496056,20.370370370370367,-16.92307692307692,22.7106227106227,-18.507462686567155,21.34717134717135,-17.59181619989938,-9.076109076109077,9.982094897045668,-1.0
2015,13,48.87,3.15,46.41,45.33,52.48,48.23,48.45,2015-03-30,0.5524861878453102,1.0,-1.0,1.0,1.0,-1.0,-0.5494505494505586,5.668099038264791,-5.364058869093736,14.057704112952743,-12.325080731969873,16.942909760589323,-14.488188976377959,22.201759770820548,-18.168117883456137,21.976672805402092,-18.01711122294918,-8.676079394311428,9.50033609679586,1.0
2015,12,45.72,0.88,44.81,42.03,46.53,43.6,45.0,2015-03-23,6.889763779527557,1.0,-1.0,-1.0,1.0,-1.0,-6.44567219152854,7.480314960629925,-6.959706959706969,12.948381452318463,-11.463981409759882,21.916010498687672,-17.976318622174382,30.555555555555554,-23.404255319148938,31.146106736657924,-23.749166110740493,0.7217847769028835,-0.7166123778501565,-1.0
2015,11,44.84,-4.77,49.6,44.75,50.79,44.92,45.03,2015-03-16,1.9625334522747444,1.0,-1.0,-1.0,1.0,-1.0,-1.924759405074361,8.987511150758237,-8.246367914876195,9.589652096342544,-8.750508750508745,15.165031222123096,-13.168086754453912,32.448706512042804,-24.499073918168037,31.86886708296164,-24.16708946389311,0.8474576271186338,-0.8403361344537674,-1.0
2015,10,49.61,-0.15,49.45,48.71,52.4,49.78,49.84,2015-03-09,-9.614996976416037,1.0,-1.0,-1.0,1.0,-1.0,10.637823371989285,-7.841161056238663,8.508311461067365,-1.4916347510582584,1.5142214037241697,-0.9473896391856458,0.9564509564509605,19.22999395283209,-16.128486897717664,21.548074984882078,-17.728026533996676,-18.464019350937306,22.645241038318908,-1.0
2015,9,49.76,-0.58,50.75,47.8,51.28,49.21,49.6,2015-03-02,-0.30144694533761773,1.0,-1.0,1.0,1.0,-1.0,0.30235839548478083,-9.887459807073945,10.972346119536125,-8.118971061093246,8.836395450568668,-1.7885852090032166,1.8211581747493266,14.851286173633444,-12.930883639545055,20.016077170418008,-16.67782987273946,-14.590032154340832,17.08235294117646,1.0
2015,8,50.34,-2.44,52.75,49.15,54.15,48.04,53.9,2015-02-23,-1.1521652761223786,1.0,-1.0,-1.0,1.0,-1.0,1.165594855305474,-1.4501390544298847,1.4714775246926104,-10.92570520460866,12.26583407671722,-9.177592371871283,10.104986876640432,10.727056019070318,-9.687836383207749,18.57369884783471,-15.66426537108393,-12.852602304330563,14.74811944381127,-1.0
2015,7,52.78,1.09,52.01,48.05,53.99,52.27,52.8,2015-02-16,-4.622963243652895,1.0,-1.0,-1.0,1.0,-1.0,4.847040127135482,-5.721864342554003,6.069131832797425,-6.00606290261463,6.389840757911713,-15.043577112542625,17.707404103479043,-2.1599090564607817,2.2075910147172806,12.523683213338385,-11.129819834989052,-10.723758999621074,12.011884550084906,-1.0
2015,6,51.69,3.45,47.59,46.67,54.24,52.03,52.36,2015-02-09,2.1087250918939904,1.0,-1.0,1.0,1.0,-1.0,-2.065176203107244,-2.6117237376668494,2.6817640047675617,-3.733797639775585,3.87861736334405,-4.023989166183011,4.192703084055638,-4.933255948926286,5.189255189255193,14.432191913329467,-12.61200338123415,-6.867866124975812,7.374324885749894,1.0
2015,5,48.24,2.65,45.2,43.58,48.35,47.69,47.85,2015-02-02,7.1517412935323295,1.0,-1.0,1.0,1.0,-1.0,-6.674405107370863,9.411276948590379,-8.6017430845017,4.353233830845774,-4.171632896305133,3.1509121061359786,-3.0546623794212135,1.305970149253722,-1.2891344383056946,18.470149253731336,-15.590551181102352,5.493366500829184,-5.20730988406366,1.0
2015,4,45.59,-3.1,48.69,45.21,49.09,45.27,45.39,2015-01-26,5.812678218907651,1.0,-1.0,1.0,1.0,-1.0,-5.493366500829189,13.38012722088176,-11.801122073902093,15.771002412809821,-13.622584312239482,10.418951524457116,-9.43583631307111,0.2851502522482901,-0.2843394575677949,22.26365431015573,-18.20954431288123,15.6832638736565,-13.55707243079256,1.0
2015,3,48.69,0.33,48.19,44.2,51.27,48.01,48.92,2015-01-19,-6.36681043335386,1.0,-1.0,1.0,1.0,-1.0,6.799736784382526,-0.9242144177449081,0.9328358208955168,6.161429451632779,-5.803830528148579,8.400082152392695,-7.749147404319823,-7.907167796262055,8.586083853702032,6.058738960772239,-5.71262587141751,16.923392893818036,-14.473915334621468,1.0
2015,2,48.36,-4.33,52.61,46.83,52.73,48.1,48.31,2015-01-12,0.6823821339950337,1.0,-1.0,-1.0,1.0,-1.0,-0.6777572396795994,-5.727874276261365,6.0758938363676185,-0.24813895781637188,0.24875621890547706,6.885856079404464,-6.442251886244921,2.5847808105872625,-2.5196532957065143,1.612903225806454,-1.5873015873015928,23.30438378825476,-18.89988260942479,-1.0
2015,1,52.69,-2.04,55.05,52.03,55.74,52.52,52.86,2015-01-05,-8.217878155247673,1.0,-1.0,-1.0,1.0,1.0,8.95368072787428,-7.59157335357753,8.21523926884371,-13.475042702600105,15.573590699714845,-8.445625355854993,9.224709784411278,-5.560827481495539,5.888263665594851,-7.249952552666541,7.816656435440961,13.133421901689129,-11.608790471397423,1.0
2014,52,54.73,-1.79,57.75,54.51,58.53,55.06,55.2,2014-12-29,-3.727389000548144,1.0,-1.0,-1.0,1.0,1.0,3.871702410324529,-11.638954869358665,13.172043010752677,-11.03599488397588,12.405011295953994,-16.700164443632364,20.048256196534318,-8.02119495706193,8.72069924513308,-16.462634752420975,19.706911636045497,9.556002192581772,-8.722481654436297,1.0
2014,51,56.52,-1.29,57.07,53.6,58.98,54.85,56.25,2014-12-22,-3.1670205237084326,1.0,-1.0,1.0,1.0,-1.0,3.270601132833928,-6.776362349610767,7.2689314860505005,-14.437367303609348,16.873449131513652,-13.853503184713384,16.081330868761555,-6.617126680820952,7.086017430845026,-20.665251238499643,26.048171275646737,4.617834394904458,-4.414003044140024,1.0
2014,50,57.81,-8.03,65.46,57.34,65.55,57.38,57.64,2014-12-15,-2.231447846393356,1.0,-1.0,-1.0,1.0,-1.0,2.2823779193205995,-5.327797958830661,5.62762653023936,-8.856599204289923,9.717213892579245,-16.346652828230415,19.54094292803972,-10.586403736377797,11.83981427742311,-14.184397163120572,16.528925619834723,4.307213284898798,-4.129353233830835,-1.0
2014,49,65.84,-0.31,66.0,63.72,69.54,65.51,65.85,2014-12-08,-12.196233292831108,1.0,-1.0,1.0,1.0,-1.0,13.890330392665629,-14.155528554070473,16.48973814578909,-16.874240583232087,20.29965284122055,-19.972660996354808,24.957297399886148,-26.731470230862698,36.48424543946933,-24.422843256379107,32.31511254019295,-9.295261239368172,10.247823174815807,1.0
2014,48,66.15,-10.36,76.62,65.69,77.02,65.83,66.26,2014-12-01,-0.46863189720332915,1.0,-1.0,1.0,1.0,-1.0,0.47083839611179457,-12.607709750566897,14.426569797612876,-14.557823129251704,17.038216560509568,-17.263794406651563,20.866069797186192,-31.08087679516251,45.097609124808066,-23.900226757369616,31.406436233611434,-9.765684051398349,10.82258334729438,1.0
2014,47,76.51,0.69,75.93,73.88,77.83,76.53,76.77,2014-11-24,-13.54071363220494,0.0,-1.0,-1.0,1.0,-1.0,15.661375661375665,-13.945889426218796,16.205953827460505,-24.441249509867994,32.34734475004324,-26.127303620441772,35.36801132342533,-36.36125996601752,57.13698911480798,-31.015553522415374,44.96021220159152,-22.376159979087706,28.826401751136554,-2.0
2014,46,75.82,-2.83,78.5,73.25,79.85,75.83,76.09,2014-11-17,0.9100501187022053,0.0,-1.0,1.0,1.0,-1.0,-0.9018428963534331,-12.75389079398574,14.618291761148882,-13.162753890793974,15.157958687727803,-23.753627011342644,31.1537796229026,-36.21735689791611,56.78246484698097,-31.825375890266415,46.68214354807505,-21.986283302558686,28.182586644125095,0.0
2014,45,78.65,-1.89,80.59,75.84,80.98,78.38,78.5,2014-11-10,-3.5982199618563406,0.0,-1.0,-1.0,1.0,1.0,3.73252439989451,-2.720915448188176,2.797019997385952,-15.893197711379528,18.896447467876044,-16.287349014621743,19.456257594167692,-33.006993006993014,49.26931106471819,-38.66497139224413,63.03897180762852,-27.3363000635728,37.62029746281716,0.0
2014,44,80.54,-0.47,81.27,79.44,82.88,80.54,80.75,2014-11-03,-2.3466600446982873,0.0,-1.0,1.0,1.0,1.0,2.403051493960584,-5.8604420163893876,6.225270377209191,-5.0037248572138076,5.267285322180104,-17.866898435559968,21.75359032501889,-32.04618822945121,47.15877946281748,-43.39458654084927,76.66154858521605,-30.792152967469583,44.49228561176892,2.0
2014,43,81.01,-1.74,83.13,80.05,84.05,81.23,81.4,2014-10-27,-0.5801752870016033,0.0,-1.0,1.0,1.0,1.0,0.5835609634963879,-2.91322059005061,3.0006357279084517,-6.4066164671028405,6.845159588499095,-5.5548697691643,5.881584106652715,-30.23083569929638,43.32979476291578,-39.89630909764227,66.37913329225715,-36.25478336007901,56.874515879163454,2.0
2014,42,82.75,-3.07,85.2,79.78,85.87,82.75,83.25,2014-10-20,-2.1027190332326224,0.0,-1.0,1.0,1.0,-1.0,2.147882977410198,-2.670694864048331,2.7439781475043334,-4.954682779456186,5.212968849332489,-8.374622356495477,9.140068583487215,-30.13897280966767,43.141325030271574,-41.55891238670695,71.11248966087675,-40.61631419939577,68.3964183964184,0.0
2014,41,85.82,-3.92,89.77,83.59,90.74,85.25,85.78,2014-10-13,-3.5772547191796704,0.0,-1.0,1.0,1.0,-1.0,3.709969788519629,-5.60475413656489,5.937538575484491,-6.152412025168943,6.555748696299957,-8.354695875087378,9.116338207247288,-23.281286413423434,30.346294046172527,-38.60405499883477,62.877206301005884,-43.055231880680495,75.60875792919992,0.0
2014,40,89.74,-3.8,93.35,88.18,94.9,89.65,89.78,2014-10-06,-4.368174726989082,0.0,-1.0,1.0,1.0,1.0,4.567699836867867,-7.789168709605522,8.447129909365557,-9.72810340985067,10.776447352178732,-10.251838644974358,11.422895455674187,-26.28705148205927,35.66137566137564,-39.01270336527747,63.96857299470127,-49.05281925562737,96.2817147856518,2.0
2014,39,93.54,1.13,92.22,90.58,93.86,93.34,93.47,2014-09-29,-4.062433183664754,0.0,-1.0,-1.0,1.0,1.0,4.234455092489431,-8.253153731024174,8.995572127709185,-11.53517211887963,13.0392749244713,-13.395338892452427,15.467226268361923,-18.206115031002778,22.25852829695465,-39.57665169980757,65.49893842887474,-52.06328843275604,108.60838537020516,0.0
2014,38,92.41,0.14,92.13,90.63,95.19,92.21,92.64,2014-09-22,1.222811384049356,0.0,-1.0,1.0,1.0,1.0,-1.2080393414582113,-2.88929769505465,2.9752618676175624,-7.131262850340876,7.678862735958991,-10.453414132669621,11.67371601208458,-17.95260253219349,21.88077024531787,-37.441835299210034,59.85123681024043,-46.31533383832918,86.27292884499091,2.0
2014,37,92.27,-1.02,93.49,90.43,93.94,92.13,92.19,2014-09-15,0.1517286225208633,0.0,-1.0,-1.0,1.0,-1.0,-0.1514987555459424,1.3763953614392654,-1.357707932435337,-2.74195296412702,2.819255627367956,-6.9903543947111775,7.515730598927983,-14.761027419529633,17.317228226319116,-28.644196380188568,40.142770352369375,-46.071312452584806,85.43006430868168,-2.0
2014,36,93.29,-2.67,95.81,92.68,95.91,93.33,93.52,2014-09-08,-1.0933647765033874,0.0,-1.0,-1.0,1.0,1.0,1.1054513926520126,-0.9432951012970412,0.9522778920030506,0.26798156286847463,-0.26726534103057586,-3.805338192732352,3.9558725206151335,-13.667059706292207,15.830643158678924,-29.09207846500161,41.02796674225247,-46.03923250080395,85.31982518871672,0.0
2014,35,95.96,2.31,93.34,93.05,96.0,95.83,95.89,2014-09-01,-2.7824093372238305,0.0,-1.0,-1.0,1.0,-1.0,2.8620430914352957,-3.8453522300958713,3.9991329792998798,-3.6994581075448076,3.841575587057666,-2.521884118382647,2.5871285011759504,-15.57940808670278,18.45451178866806,-20.268862025844093,25.421513527643434,-44.99791579824927,81.81129215611973,-2.0
2014,34,93.65,-3.7,97.1,92.5,97.16,93.33,93.57,2014-08-25,2.466631073144675,0.0,-1.0,1.0,1.0,-1.0,-2.407253022092526,-0.38441003737319746,0.38589345053059443,-1.4735718099306028,1.4956107077056524,-1.324079017618803,1.3418461205497278,-11.639081687132947,13.172205438066475,-19.038974906567017,23.5162226325508,-44.80512546716498,81.17624298703814,0.0
2014,33,97.35,-0.3,97.54,95.26,98.58,97.12,97.27,2014-08-18,-3.8007190549563314,0.0,-1.0,1.0,1.0,1.0,3.950880939668977,-1.4278376990241404,1.4485202167569877,-4.170518746789921,4.352020580984006,-5.218284540318438,5.505581445757013,-11.843862352336929,13.435096714052674,-19.209039548022588,23.77622377622377,-50.44684129429891,101.80348258706466,2.0
2014,32,97.65,-0.23,97.67,96.55,98.67,97.25,97.57,2014-08-11,-0.30721966205838336,0.0,-1.0,1.0,1.0,-1.0,0.30816640986133237,-4.09626216077829,4.271222637479988,-1.7306707629288396,1.7611504793664245,-4.464925755248335,4.673598456426187,-8.10035842293908,8.81435257410297,-17.521761392729132,21.244102309411474,-53.31285202252944,114.19170870805,0.0
2014,31,97.88,-4.21,101.87,97.09,102.1,97.56,97.62,2014-08-04,-0.23498161013484858,0.0,-1.0,1.0,1.0,1.0,0.23553507424474152,-0.5414793624846763,0.5444273240883479,-4.321618308132397,4.516817939135076,-1.961585615038825,2.000833680700298,-4.434000817327329,4.639726320290771,-17.235390273804647,20.82458955684483,-50.255414793624844,101.02690490860545,2.0
2014,30,102.09,-1.04,102.97,101.0,105.25,101.83,101.98,2014-07-28,-4.123812322460582,0.0,-1.0,1.0,1.0,1.0,4.301185124642437,-4.349103732001173,4.546850998463903,-4.642962092271534,4.869029275808945,-8.267215202272501,9.012279765082742,-9.481829758056623,10.475056812033333,-18.94406895876188,23.371601208459225,-52.63003232441963,111.10421836228288,2.0
2014,29,103.13,2.3,100.46,99.01,103.94,102.82,103.06,2014-07-21,-1.0084359546203743,0.0,-1.0,-1.0,1.0,1.0,1.0187089822705442,-5.090662270920198,5.363710666121779,-5.313681760884311,5.611879160266242,-5.604576747794048,5.937339496661531,-10.530398526132066,11.769806004118344,-16.78464074469117,20.17012351433234,-48.909143799088525,95.72973998861265,0.0
2014,28,100.83,-3.23,104.06,100.44,104.2,100.41,100.65,2014-07-14,2.281067142715459,0.0,-1.0,1.0,1.0,1.0,-2.2301948996412246,1.2496280868789102,-1.234205113135478,-2.9257165526133124,3.0138945647731896,-3.1538232668848485,3.256528417818738,-7.477933154815028,8.08232393611319,-10.998710701180208,12.35792288834412,-45.720519686601214,84.23168280650466,2.0
2014,27,104.06,-1.68,105.69,103.67,106.09,103.93,104.11,2014-07-07,-3.103978473957336,0.0,-1.0,-1.0,1.0,-1.0,3.2034116830308434,-0.8937151643282787,0.901774459420146,-1.893138573899672,1.9296698991086325,-5.938881414568525,6.313853698406224,-7.783970786084959,8.441017090454373,-10.109552181433784,11.246525550566599,-45.685181625985,84.1118188251946,-2.0
2014,26,105.74,-1.52,107.42,105.03,107.5,105.65,105.84,2014-06-30,-1.588802723661805,0.0,-1.0,-1.0,1.0,1.0,1.6144532000768708,-4.643465103083031,4.869582465536038,-2.4683185171174573,2.530786386114614,-3.451863060336667,3.5752767166225885,-11.433705314923387,12.909770421783229,-12.606393039530925,14.424845795909524,-45.328163419708716,82.90953122297178,0.0
2014,25,107.26,0.35,106.88,105.32,107.73,106.2,107.0,2014-06-23,-1.4171172851016318,0.0,-1.0,1.0,1.0,-1.0,1.4374881785511828,-2.98340481074026,3.0751489525273845,-5.994779041581211,6.377070316374112,-3.8504568338616534,4.004654319790557,-9.239231773261244,10.179763739085779,-13.975386910311402,16.2458003684838,-38.61644601901921,62.910085054678014,0.0
2014,24,106.91,4.25,102.78,102.62,107.68,106.5,106.84,2014-06-16,0.32737816855299645,0.0,-1.0,1.0,1.0,-1.0,-0.32630990117472614,-1.094378449162849,1.1064876111216204,-2.665793658217187,2.7388045358446966,-5.687026470863342,6.029951403352185,-8.661490973716202,9.482846902201736,-12.739687587690574,14.599635545074484,-38.12552614348517,61.617535903250165,0.0
2014,23,102.66,-0.05,102.92,101.6,103.69,102.73,102.8,2014-06-09,4.139879212935905,0.0,-1.0,-1.0,1.0,1.0,-3.9753063324291515,4.480810442236518,-4.288644415439125,3.0001948178453133,-2.9128049933799915,1.3637249172024213,-1.3453776667307404,-4.656146503019678,4.8835308541070654,-6.526397818040136,6.9820758649437265,-25.472433274887972,34.17853875310415,0.0
2014,22,102.71,-1.64,104.34,102.4,104.5,102.82,102.97,2014-06-02,-0.04868075163080241,0.0,-1.0,1.0,1.0,1.0,0.04870446132865247,4.089183136987638,-3.9285380226358635,4.429948398403283,-4.242028715271317,2.950053548826795,-2.8655191980329175,-0.6036413202219749,0.6073072778920441,-8.820952195501887,9.674319273892129,-26.180508227047028,35.465576365075194,2.0
2014,21,104.35,2.33,102.13,101.97,104.5,104.33,104.45,2014-05-26,-1.5716339242932444,0.0,-1.0,-1.0,1.0,-1.0,1.596728653490409,-1.6195495927168162,1.6462107929086311,2.453282223287017,-2.3945374614161463,2.788691902252047,-2.7130337497669355,-1.169142309535217,1.1829729467662142,-6.708193579300431,7.190549563430926,-24.628653569717287,32.67641449459631,-2.0
2014,20,102.02,2.03,100.12,99.93,102.65,102.11,102.22,2014-05-19,2.283865908645362,0.0,-1.0,-1.0,1.0,1.0,-2.2328701485385682,0.6763379729464789,-0.6717943725051079,0.6273279749068816,-0.6234171050068182,4.793177808272889,-4.573940697783185,-1.1664379533424796,1.1802043042745236,-4.283473828661037,4.475166410650266,-21.054695157812183,26.6699776508567,0.0
2014,19,99.99,0.23,99.96,98.91,101.18,99.95,100.13,2014-05-12,2.0302030203020314,0.0,-1.0,-1.0,1.0,1.0,-1.9898059204077612,4.36043604360436,-4.178246286535692,2.720272027202719,-2.6482328887157958,2.670267026702672,-2.6008182349503195,4.070407040704078,-3.9112050739957827,-2.11021102110211,2.1557008581936987,-18.98189818981897,23.42920627083074,0.0
2014,18,99.76,-0.84,100.49,98.74,102.2,99.86,100.0,2014-05-05,0.2305533279871589,0.0,-1.0,1.0,1.0,1.0,-0.230023002300217,2.2654370489173923,-2.215251911389915,4.601042502004801,-4.398658361284125,2.957097032878898,-2.8721643462174984,5.994386527666388,-5.655381123510484,2.3356054530874077,-2.2822999314330517,-17.050922213311953,20.555891238670696,2.0
2014,17,100.6,-3.7,104.54,100.48,104.77,100.67,100.7,2014-04-28,-0.8349900596421365,0.0,-1.0,-1.0,1.0,1.0,0.8420208500400816,-0.6063618290258443,0.6100610061006151,1.4115308151093457,-1.3918839443246456,3.7276341948310145,-3.5936751317680926,6.620278330019892,-6.209211262353165,2.5149105367793254,-2.4532143896053515,-14.69184890656064,17.2220927522722,0.0
2014,16,104.3,0.56,103.56,102.91,104.99,104.45,104.73,2014-04-21,-3.5474592521572417,0.0,-1.0,1.0,1.0,-1.0,3.6779324055665974,-4.35282837967401,4.550922213311948,-4.1323106423777585,4.3104310431043125,-2.1860019175455427,2.234855910605771,2.502396931927133,-2.4413057712094233,-3.3269415148609767,3.441436080531579,-13.959731543624162,16.224648985959433,0.0
2014,15,103.74,2.6,100.91,99.92,104.44,103.3,103.4,2014-04-14,0.5398110661268578,0.0,-1.0,1.0,1.0,-1.0,-0.5369127516778538,-3.0267977636398697,3.121272365805172,-3.836514362830143,3.989574979951871,-3.6148062463851938,3.7503750375037503,-1.0410641989589342,1.0520163646990044,0.30846346635821037,-0.30751489525274733,-9.832272990167716,10.904425914047454,0.0
2014,14,101.14,-0.53,101.69,98.86,101.97,100.98,101.22,2014-04-07,2.5706940874035933,0.0,-1.0,1.0,1.0,-1.0,-2.506265664160401,3.124382044690525,-3.029721955896447,-0.5339133873838305,0.5367793240556695,-1.3644453233142135,1.3833199679230024,1.552303737393705,-1.5285756012072715,4.548151077714055,-4.350293171931153,-8.631599762705164,9.447029542257335,0.0
2014,13,101.67,2.21,99.49,98.8,102.24,101.49,101.74,2014-03-31,-0.5212943837906965,0.0,-1.0,-1.0,1.0,1.0,0.5240261024322734,2.0359988197108225,-1.9953730480046228,2.5868004327726917,-2.5215723873441953,-1.0524245106717884,1.0636182902584501,2.635979148224641,-2.5682798275035834,5.498180387528281,-5.211635278761895,-9.245598504967056,10.187493226400779,0.0
2014,12,99.46,0.57,99.39,97.37,100.82,99.5,99.74,2014-03-24,2.221998793484826,0.0,-1.0,1.0,1.0,-1.0,-2.1736992229762997,1.6891212547757963,-1.6610638718607906,4.303237482404988,-4.125698862540972,4.866277900663587,-4.640460210930009,2.5738990548964433,-2.509311899627531,7.490448421475973,-6.968478159199332,-6.203498894027738,6.61378497159395,0.0
2014,11,98.89,-3.69,102.75,97.55,102.82,98.98,99.04,2014-03-17,0.5763980179997908,0.0,-1.0,1.0,1.0,-1.0,-0.5730947114417795,2.811204368490243,-2.734336579128549,2.275255334209728,-2.2246391140992694,4.904439275963186,-4.675149411991509,1.1123470522803058,-1.1001100110010986,3.8123167155425177,-3.672316384180785,-2.9628880574375636,3.0533555648186717,0.0
2014,10,102.58,-0.01,103.0,100.13,105.22,102.54,102.83,2014-03-10,-3.597192435172546,0.0,-1.0,1.0,1.0,-1.0,3.731418748103943,-3.0415285630727285,3.1369394731550315,-0.8871124975628744,0.8950526212255339,-1.4037824137258703,1.4237690330235253,-2.7490738935464933,2.8267842822774503,0.12673035679469238,-0.12656995424008555,-8.705400662897244,9.535504538174045,0.0
2014,9,102.59,0.39,102.29,101.02,103.45,102.65,102.76,2014-03-03,-0.009747538746471504,0.0,-1.0,1.0,1.0,1.0,0.009748488984206993,-3.6065893361926142,3.7415309940337815,-3.050979627644029,3.1469937663382463,-0.8967735646749212,0.9048883643159256,-1.9397602105468457,1.9781312127236772,1.715566819378098,-1.6866315285098188,-5.107710303148464,5.382639958911151,2.0
2014,8,102.2,1.9,100.32,100.23,103.8,102.29,102.33,2014-02-24,0.38160469667319036,0.0,-1.0,1.0,1.0,1.0,-0.38015401111219926,0.3718199608610523,-0.37044258139987685,-3.2387475538160495,3.347153402770764,-2.6810176125244705,2.754876332193845,2.0547945205479397,-2.0134228187919434,-0.17612524461840195,0.17643599294256962,-4.452054794520545,4.659498207885293,2.0
2014,7,100.3,0.42,100.05,99.11,101.38,100.36,100.41,2014-02-17,1.8943170488534455,0.0,-1.0,-1.0,1.0,1.0,-1.8590998043052864,2.2831505483549415,-2.2321863729408364,2.273180458624129,-2.2226554883992944,-1.4057826520438652,1.4258266761047578,3.4297108673978047,-3.315982263350681,-0.30907278165503715,0.3100310031003195,-2.4127617148554354,2.4724152022885137,0.0
2014,6,99.88,2.39,97.4,96.26,100.24,100.09,100.25,2014-02-10,0.4205046055266337,0.0,-1.0,1.0,1.0,1.0,-0.4187437686939188,2.3227873448137837,-2.2700587084148793,2.7132559070885143,-2.6415830002924356,2.7032438926712086,-2.6320920257360103,1.2615138165799011,-1.2457979038955957,-0.12014417300759946,0.1202886928628688,2.2126551862234765,-2.164756587324912,2.0
2014,5,97.49,0.85,96.9,95.21,98.59,97.4,97.55,2014-02-03,2.4515334906144224,0.0,-1.0,-1.0,1.0,1.0,-2.3928714457348788,2.882346907375118,-2.8015952143569334,4.83126474510207,-4.608610567514681,5.231305774951286,-4.971244760697935,4.2876192429992885,-4.111340611783232,3.190070776489896,-3.0914512922465165,5.785208739357884,-5.4688257539028395,0.0
2014,4,96.64,2.27,94.0,93.43,97.84,96.9,96.92,2014-01-27,0.8795529801324444,0.0,-1.0,-1.0,1.0,-1.0,-0.8718842958252093,3.3526490066225114,-3.2438926712054394,3.7872516556291353,-3.649052841475575,5.753311258278148,-5.440313111545992,2.918046357615887,-2.835310677659353,7.926324503311255,-7.344199424736331,4.335678807947017,-4.15550927303382,-2.0
2014,3,94.37,1.65,92.83,91.43,94.94,94.0,94.21,2014-01-20,2.405425453004128,0.0,-1.0,1.0,1.0,1.0,-2.3489238410596025,3.3061354243933345,-3.200328238793715,5.838719932181827,-5.51661994393271,6.283776623927087,-5.912263210368884,4.789657730210868,-4.570735160279094,9.929002861078722,-9.03219587430113,10.268093673837022,-9.311935421871997,2.0
