Year,Week_Number,Close,Net,Open,Low,High,Bid,Ask,Exchange Date,1_Week_Long_Return,Price Score,Bullish_Bearish_Score,Delta_Score,Absolute Storage Score,Delta Inventory Score,1_Week_Short_Return,2_Week_Long_Return,2_Week_Short_Return,3_Week_Long_Return,3_Week_Short_Return,4_Week_Long_Return,4_Week_Short_Return,8_Week_Long_Return,8_Week_Short_Return,12_Week_Long_Return,12_Week_Short_Return,24_Week_Long_Return,24_Week_Short_Return,Total_Score
2024,41,75.56,1.18,74.4,71.53,78.46,75.4,75.54,2024-10-07,-8.390682901005828,0.0,1.0,1.0,1.0,1.0,9.15920254261775,-3.9571201694018123,4.120159845666271,,,,,,,,,,,4.0
2024,40,74.38,6.2,68.63,66.33,75.57,74.44,74.47,2024-09-30,1.586447969884387,0.0,1.0,1.0,1.0,1.0,-1.5616728427739646,-6.937348749663884,7.454492921121059,-2.433449852110786,2.494143585503661,,,,,,,,,4.0
2024,35,73.55,-1.28,75.1,73.36,77.6,73.64,73.67,2024-08-26,-7.994561522773617,0.0,1.0,1.0,1.0,1.0,8.689227131668375,-6.662134602311341,7.137654770575375,-2.2161794697484645,2.26640711902113,-7.301155676410592,7.8762100322675055,-1.3324269204622758,1.3504202838638513,,,,,4.0
2023,42,88.75,1.06,87.72,85.6,90.78,88.8,90.88,2023-10-16,-3.616901408450697,0.0,1.0,1.0,1.0,1.0,3.75263034837503,-9.284507042253514,10.2347534467768,-13.04788732394366,15.0058312815861,-14.490140845070421,16.945579127684795,-19.51549295774647,24.247515049698997,-18.10704225352112,22.11062190423774,-2.073239436619722,2.117132665976307,4.0
2022,4,86.82,1.68,84.91,81.9,88.84,87.26,87.34,2022-01-24,6.323427781617149,0.0,1.0,1.0,1.0,1.0,-5.947351316217109,7.233356369500117,-6.745435016111712,4.895185441142594,-4.666739870429337,5.494125777470641,-5.207992138879803,31.190969822621533,-23.775241439859542,17.565077171158723,-14.940726952091698,12.404975812024892,-11.03596679987705,4.0
2012,39,92.19,-0.7,93.18,88.95,93.2,92.06,92.11,2012-09-24,-2.5056947608200484,0.0,1.0,1.0,1.0,1.0,2.5700934579439227,-0.3579563944028618,0.3592423252775978,-2.3212929818852377,2.376457523598008,-6.410673608851282,6.849791376912373,-4.241240915500593,4.429089261440855,-3.829048703763967,3.9815023685991546,1.3667425968109395,-1.348314606741574,4.0
2012,35,96.47,0.32,96.67,93.95,97.72,96.37,96.71,2012-08-27,-0.05182958432673075,0.0,1.0,1.0,1.0,1.0,0.0518564613150696,2.6225769669327264,-2.5555555555555554,-3.710998237794131,3.8540208849176416,-4.436612418368406,4.642585963770474,-10.562869285788326,11.81038479369494,-8.489685912718977,9.277299501585867,-0.6323209287861505,0.6363446693094188,4.0
2012,33,96.01,3.14,93.25,92.05,96.28,95.77,96.28,2012-08-13,0.1458181439433398,0.0,1.0,1.0,1.0,1.0,-0.14560582423297497,0.4791167586709652,-0.4768321758059413,0.4270388501197756,-0.42522298278364623,3.114258931361311,-3.020202020202012,-4.32246640974899,4.517744393642498,-10.353088219977097,11.548739398164297,1.8331423810019694,-1.8001431932085366,4.0
2012,32,92.87,1.47,91.34,90.63,94.72,93.38,93.45,2012-08-06,3.38107031334123,0.0,1.0,1.0,1.0,1.0,-3.2704926570148896,3.5318186712609037,-3.411336453458136,3.876386346505862,-3.731730071524819,3.822547647248839,-3.6818087533706634,-3.2195542155701613,3.3266577659101237,-8.624959620975563,9.439076125382995,3.241089695272952,-3.139340842720062,4.0
2012,14,103.31,0.29,103.27,101.08,105.49,103.23,103.25,2012-04-02,-0.46462104346143057,0.0,1.0,1.0,1.0,1.0,0.4667898473208254,-0.25166973187494446,0.25230470645318803,1.5680960216823199,-1.5438864004574504,-4.6655696447585004,4.893897857650531,-19.43664698480302,24.12591613600865,-17.762075307327468,21.598399246704346,-10.086148485141807,11.21756916783292,4.0
