Total_Score,1_Week_Long,1_Week_Short,2_Week_Long,2_Week_Short,3_Week_Long,3_Week_Short,4_Week_Long,4_Week_Short,8_Week_Long,8_Week_Short,12_Week_Long,12_Week_Short,24_Week_Long,24_Week_Short
-4.0,0.5902405969455515,-0.5920860328835097,0.04324436217650204,-0.07372661400068171,-0.30195562846770607,0.35830139254691296,-0.48697471917266816,0.5837159220516872,0.08784326234320497,-0.13735882797404486,-0.11180020424809495,0.03265359242722098,0.1994525381980809,-0.22909661069719733
-3.0,1.0275158063198073,-0.5518401796307221,1.285058138753946,-0.8991671964928278,1.1095766406333916,-0.973981807160933,1.1856574613080324,-1.0284622676599655,1.492318201351715,-1.5870756072872458,1.1793200374051445,-1.2158555466203516,0.18224650264173253,0.40528823199797304
-2.0,0.9784198826194801,-0.7754486975885958,-0.15898553043706043,0.33243981920542093,-0.219638394298756,0.30314449764513557,-0.10623107339177335,0.11224414689130598,-0.5449576653547317,0.5974911355898817,-0.5471651813793781,0.5537543091295921,-0.5571210387384343,0.4800352149769713
2.0,-0.2885584488728815,0.6373898984198236,0.39513572008576486,-0.15970521314550357,-0.4065268123462491,0.5966576990897517,-0.40569533890961224,0.6744242056799205,-0.3681166468200349,0.6206484088999618,-0.40182651267307484,0.5209782239500614,-0.41297598402962327,0.5028977363046662
3.0,0.9616880744076293,-0.6772249151835464,-3.105674936659056,3.36230296523245,-2.945607469018764,2.8337648907173474,-2.768934475030963,2.9630339641794166,-1.750175841201221,2.3229715915113505,-1.3926048481238626,1.846243881992564,-0.2107169149031492,0.5159931417826077
4.0,-2.816519815695359,3.0406414919255123,-3.158083019077574,3.333828908671834,-1.897935332064935,1.8318117836109276,-2.0160842891573263,2.042882784484639,0.296931679485715,0.01610991892000503,-0.07884983555379571,0.23045881251216163,0.5452491174347097,-0.9231584536362174
