Year,Week_Number,Close,Net,Open,Low,High,Bid,Ask,Exchange Date,1_Week_Long_Return,Price Score,Bullish_Bearish_Score,Delta_Score,Absolute Storage Score,Delta Inventory Score,1_Week_Short_Return,2_Week_Long_Return,2_Week_Short_Return,3_Week_Long_Return,3_Week_Short_Return,4_Week_Long_Return,4_Week_Short_Return,8_Week_Long_Return,8_Week_Short_Return,12_Week_Long_Return,12_Week_Short_Return,24_Week_Long_Return,24_Week_Short_Return,Total_Score
2023,35,85.55,5.72,80.15,79.34,86.06,86.02,86.06,2023-08-28,2.291057860900068,0.0,-1.0,1.0,1.0,1.0,-2.2397440292538096,6.101694915254236,-5.750798722044726,5.236703682057281,-4.976119071420637,6.125073056692004,-5.7715607445754,-0.0116890707188672,0.0116904372223336,-11.700759789596717,13.251257611861256,-7.434248977206312,8.031317085490585,2.0
2022,52,80.26,0.7,79.9,76.79,81.18,80.4,80.57,2022-12-26,-8.086219785696496,0.0,-1.0,1.0,1.0,1.0,8.79761420631695,-0.498380264141547,0.5008765339344023,1.3082481933715389,-1.2913540769892928,-0.7226513830052308,0.7279116465863433,-4.909045601794183,5.162473794549283,-13.705457263892349,15.88218307825584,-10.565661599800652,11.813875731401511,2.0
2022,46,80.08,-8.88,89.02,77.24,89.84,76.3,80.3,2022-11-14,-4.7452547452547424,0.0,-1.0,1.0,1.0,1.0,4.981646565285791,-0.1248751248751177,0.1250312578144452,-11.313686313686317,12.75696986764292,-7.23026973026972,7.793781128011834,-0.2747252747252733,0.2754820936639035,-0.4495504495504488,0.4515805318615173,-10.914085914085907,12.25119147743201,2.0
2022,33,90.77,-1.32,91.94,85.73,92.1,89.57,92.09,2022-08-15,2.522859975762924,0.0,-1.0,1.0,1.0,1.0,-2.460777992692897,-4.296573757849501,4.489467019684579,-4.38470860416436,4.5857817720935445,-6.2355403767764646,6.650217365761946,-5.6846975873085785,6.0273332554608094,-1.9940508978737488,2.034622302158273,-19.14729536190371,23.68170050415588,2.0
2022,30,98.62,3.92,95.1,93.01,101.88,98.22,98.37,2022-07-25,-9.744473737578584,0.0,1.0,1.0,1.0,-1.0,10.796539714638808,-6.621374974650173,7.09088934737756,-7.959845873048072,8.648231794645822,-5.637801662948694,5.974640017193211,-20.15818292435613,25.247650495301,-13.759886432772264,15.955320399764862,-19.022510646927604,23.49110944152266,2.0
2022,28,97.59,-7.2,104.79,90.56,105.05,97.23,97.65,2022-07-11,-2.961368992724665,0.0,1.0,-1.0,1.0,1.0,3.05174234424499,1.0554360077876843,-1.0444128979922973,-8.791884414386718,9.63936636332996,-5.6358233425555895,5.972418286458892,-11.06670765447279,12.443829934324224,-5.0722410083000335,5.34326424870466,-17.757967004816063,21.59232494393222,2.0
2022,27,104.79,-3.64,108.8,95.1,111.45,104.7,104.88,2022-07-04,-6.870884626395651,0.0,1.0,1.0,1.0,-1.0,7.377805102981871,-9.628781372268348,10.654699049630413,-5.887966409008494,6.256337456905303,-15.058688806183795,17.72834512976069,-17.100868403473616,20.62852538275584,-24.143525145529164,31.827902880865544,-24.076724878328086,31.711915535444945,2.0
2022,26,108.43,0.81,107.22,104.56,114.05,108.33,108.54,2022-06-27,-3.357004519044545,0.0,1.0,1.0,1.0,-1.0,3.473613894455574,-9.997233238033756,11.107695460600464,-12.662547265516928,14.49841605068638,-9.0473116296228,9.947272358547954,-14.175043807064467,16.516226090694186,-27.38172092594301,37.70637541275084,-31.485751175873837,45.95504105532373,2.0
2022,25,107.62,-1.94,110.58,101.53,112.47,107.06,107.2,2022-06-20,0.7526482066530406,0.0,1.0,1.0,1.0,-1.0,-0.747025730886286,-2.629622746701355,2.700639373986058,-9.3198290280617,10.277692386515014,-12.005203493774392,13.643083421330516,-15.656941089016918,18.563402005067765,-20.91618658241963,26.44812595464694,-34.00854859691508,51.53477893551113,2.0
2022,21,115.07,1.84,110.56,108.61,115.3,114.98,115.1,2022-05-23,3.302337707482412,0.0,-1.0,1.0,1.0,1.0,-3.1967695802136875,4.866602937342495,-4.640755780227068,-4.788389675849476,5.029207740051112,-6.474319979143122,6.92250511057424,-17.70226818458329,21.510031678986262,-21.11758060311115,26.77095956813924,-22.69053619535935,29.350269784172657,2.0
2022,17,104.69,2.62,101.38,95.28,107.99,104.0,104.6,2022-04-25,4.852421434712005,0.0,-1.0,1.0,1.0,1.0,-4.627858249066231,5.540166204986146,-5.249343832020992,8.157417136307199,-7.542170802790782,9.914987104785553,-9.020596158859815,2.798739134587837,-2.722542278386919,-9.542458687553726,10.549102428722268,-18.22523641226478,22.28711599112254,2.0
2022,16,102.07,-4.88,107.03,100.7,109.81,101.05,101.83,2022-04-18,2.566865876359366,0.0,-1.0,1.0,1.0,1.0,-2.5026268029420207,7.543842461056141,-7.014667031064958,8.249240717154896,-7.620599149244278,10.933672969530726,-9.856045217698494,7.338101303027343,-6.836436655713774,-4.389144704614471,4.590634286299822,-9.23875771529342,10.179188255613123,2.0
2022,12,113.9,9.2,105.13,104.08,116.64,112.31,112.92,2022-03-21,-12.844600526777883,0.0,-1.0,1.0,1.0,1.0,14.73758436587087,-13.73134328358209,15.91695501730104,-6.101843722563655,6.498363721365119,-10.38630377524145,11.590085235622617,-0.5882352941176485,0.591715976331364,-3.810359964881477,3.9612997444322673,-23.801580333625985,31.23631754810461,2.0
2022,10,109.33,-6.35,121.33,103.63,130.5,108.5,109.6,2022-03-07,-4.234885209914932,0.0,1.0,1.0,1.0,-1.0,4.422158548233046,4.180005487972202,-4.012291483757691,-9.201500045733104,10.13397803968974,-10.125308698435925,11.26602890291064,0.4024512942467738,-0.4008381160608532,8.725875788896008,-8.025574156641714,-14.88155126680691,17.48334407908876,2.0
2022,9,115.68,24.09,94.99,94.43,116.57,114.69,115.06,2022-02-28,-5.489280774550491,0.0,1.0,-1.0,1.0,1.0,5.808103905606887,-9.49170124481328,10.487106017191984,-1.5387275242047036,1.5627743634767377,-14.185684647302912,16.530673919613182,-9.50034578146612,10.49765975737893,-0.5273167358229717,0.5301121056748181,-21.533540802213007,27.442987771290085,2.0
2022,8,91.59,0.52,91.75,90.06,100.54,91.85,92.02,2022-02-21,26.301998034719947,0.0,1.0,-1.0,1.0,1.0,-20.8246887966805,19.36892673872693,-16.226104454404087,14.313789715034392,-12.5214899713467,24.35855442733923,-19.58735733099209,11.442297194016804,-10.267463505437435,23.627033518943115,-19.11154287732933,0.5459111256687411,-0.5429471169508093,2.0
2022,7,91.07,-2.03,93.91,89.03,95.82,90.35,92.35,2022-02-14,0.5709893488525423,0.0,1.0,1.0,1.0,-1.0,-0.5677475706954982,27.02316899088615,-21.27420470262795,20.050510596244653,-16.701728711241202,14.96650927857693,-13.018147086915,17.437136268804228,-14.848059841047224,21.324256066761837,-17.576251244456508,-2.2619962666080906,2.314346702617676,2.0
2022,5,92.31,5.49,87.45,86.34,93.17,91.87,92.02,2022-01-31,0.8558119380348738,0.0,1.0,-1.0,1.0,1.0,-0.8485499462942969,-1.343299750839572,1.3615899857252869,-0.7799805004874866,0.7861120209629924,25.31686707832305,-20.202282157676358,7.539811504712375,-7.011181625868835,13.411331383382077,-11.825389244435948,2.5891019391181893,-2.5237592397043263,2.0
2022,3,85.14,1.32,84.32,82.78,87.91,84.75,84.87,2022-01-17,1.973220577871732,0.0,-1.0,1.0,1.0,1.0,-1.935038009675183,8.421423537702609,-7.767305817354564,9.349307023725622,-8.549946294307187,6.964998825463933,-6.511474689799046,22.973925299506696,-18.68194842406877,25.616631430584924,-20.39270687237027,23.079633544749832,-18.751789292871457,2.0
2022,2,83.82,4.92,78.88,77.83,84.45,84.26,84.36,2022-01-10,1.5748031496063082,0.0,-1.0,1.0,1.0,1.0,-1.5503875968992389,3.579098067287044,-3.455425017277125,10.128847530422345,-9.197270068248308,11.071343354807924,-9.967776584317944,30.43426389883084,-23.33302844598921,17.22739203054165,-14.695705271728077,29.36053447864473,-22.696670663100623,2.0
2022,1,78.9,3.69,75.69,74.27,80.47,78.9,79.01,2022-01-03,6.235741444866904,0.0,-1.0,1.0,1.0,1.0,-5.869720830350733,7.908745247148281,-7.3291050035236065,10.038022813688196,-9.122322045611597,16.996197718631173,-14.527136821579456,46.61596958174904,-31.79460580912863,25.817490494296564,-20.519794499848885,36.40050697084917,-26.686489500092915,2.0
2021,44,81.27,-2.3,83.36,78.25,84.88,81.15,81.21,2021-11-01,-0.5906238464377873,0.0,-1.0,1.0,1.0,1.0,0.5941329372447068,-6.361511012673805,6.793692509855465,-16.143718469299852,19.25165077035949,-18.46929986464869,22.65318442499245,-23.87719945859481,31.36668552493333,6.829088224437059,-6.39253628196268,25.59370001230466,-20.378171842852943,2.0
2021,40,79.35,3.47,75.9,74.96,80.11,79.58,79.63,2021-10-04,3.692501575299316,0.0,1.0,1.0,-1.0,1.0,-3.561011181332041,5.557655954631394,-5.265042979942702,5.318210459987396,-5.04965896852938,2.4196597353497187,-2.3624953857512065,-16.496534341524878,19.75550860247508,-22.03528670447385,28.26315364099248,43.54127284183997,-30.333625987708523,2.0
