Year,Week_Number,Close,Net,Open,Low,High,Bid,Ask,Exchange Date,1_Week_Long_Return,Price Score,Bullish_Bearish_Score,Delta_Score,Absolute Storage Score,Delta Inventory Score,1_Week_Short_Return,2_Week_Long_Return,2_Week_Short_Return,3_Week_Long_Return,3_Week_Short_Return,4_Week_Long_Return,4_Week_Short_Return,8_Week_Long_Return,8_Week_Short_Return,12_Week_Long_Return,12_Week_Short_Return,24_Week_Long_Return,24_Week_Short_Return,Total_Score
2024,41,75.56,1.18,74.4,71.53,78.46,75.4,75.54,2024-10-07,-8.390682901005828,0.0,1.0,1.0,1.0,1.0,9.15920254261775,-3.957120169401812,4.120159845666271,,,,,,,,,,,4.0
2024,40,74.38,6.2,68.63,66.33,75.57,74.44,74.47,2024-09-30,1.586447969884387,0.0,1.0,1.0,1.0,1.0,-1.5616728427739646,-6.937348749663884,7.454492921121059,-2.433449852110786,2.494143585503661,,,,,,,,,4.0
2024,35,73.55,-1.28,75.1,73.36,77.6,73.64,73.67,2024-08-26,-7.994561522773617,0.0,1.0,1.0,1.0,1.0,8.689227131668375,-6.662134602311341,7.137654770575375,-2.2161794697484645,2.26640711902113,-7.301155676410592,7.8762100322675055,-1.3324269204622758,1.3504202838638513,,,,,4.0
2023,42,88.75,1.06,87.72,85.6,90.78,88.8,90.88,2023-10-16,-3.616901408450697,0.0,1.0,1.0,1.0,1.0,3.75263034837503,-9.284507042253514,10.2347534467768,-13.04788732394366,15.0058312815861,-14.49014084507042,16.945579127684795,-19.51549295774647,24.247515049699,-18.10704225352112,22.11062190423774,-2.073239436619722,2.117132665976307,4.0
2022,4,86.82,1.68,84.91,81.9,88.84,87.26,87.34,2022-01-24,6.323427781617149,0.0,1.0,1.0,1.0,1.0,-5.947351316217109,7.233356369500117,-6.745435016111712,4.895185441142594,-4.666739870429337,5.494125777470641,-5.207992138879803,31.190969822621533,-23.775241439859546,17.565077171158723,-14.940726952091698,12.404975812024892,-11.03596679987705,4.0
