Year,Week_Number,Close,Net,Open,Low,High,Bid,Ask,Exchange Date,1_Week_Long_Return,Price Score,Bullish_Bearish_Score,Delta_Score,Absolute Storage Score,Delta Inventory Score,1_Week_Short_Return,2_Week_Long_Return,2_Week_Short_Return,3_Week_Long_Return,3_Week_Short_Return,4_Week_Long_Return,4_Week_Short_Return,8_Week_Long_Return,8_Week_Short_Return,12_Week_Long_Return,12_Week_Short_Return,24_Week_Long_Return,24_Week_Short_Return,Total_Score
2021,32,68.44,0.16,67.88,65.15,69.62,68.0,68.05,2021-08-09,-8.942139099941551,0.5,1.0,1.0,-1.0,1.0,9.820282413350444,0.4383401519579151,-0.4364271166715117,1.241963763880784,-1.226728243613806,1.8702513150204572,-1.8359150889271425,15.940970192869663,-13.749212350346562,18.746347165400348,-15.786883228743696,26.85563997662185,-21.170237272517845,2.5
