Year,Week_Number,Close,Net,Open,Low,High,Bid,Ask,Exchange Date,1_Week_Long_Return,Price Score,Bullish_Bearish_Score,Delta_Score,Absolute Storage Score,Delta Inventory Score,1_Week_Short_Return,2_Week_Long_Return,2_Week_Short_Return,3_Week_Long_Return,3_Week_Short_Return,4_Week_Long_Return,4_Week_Short_Return,8_Week_Long_Return,8_Week_Short_Return,12_Week_Long_Return,12_Week_Short_Return,24_Week_Long_Return,24_Week_Short_Return,Total_Score
2019,47,57.77,0.05,57.88,54.76,58.74,57.87,58.02,2019-11-25,-4.5006058507876086,1.0,-1.0,-1.0,-1.0,-1.0,4.71270618089541,2.4753332179331826,-2.4155405405405395,3.9813051756967233,-3.828866322623603,4.621776008308801,-4.4176042356055545,1.3328717327332456,-1.315339938503579,-9.901332871732745,10.98943323727186,-57.17500432750563,133.5084882780922,-3.0
2019,45,57.24,1.04,56.41,55.76,57.88,57.42,57.5,2019-11-11,0.8385744234800784,1.0,-1.0,-1.0,-1.0,-1.0,-0.8316008316008316,0.925925925925928,-0.917431192660556,-3.6163522012578624,3.7520391517128937,3.4241788958770107,-3.310810810810816,10.15024458420684,-9.214908802537655,-9.923130677847658,11.016291698991475,-70.4053109713487,237.89846517119244,-3.0
2019,44,56.2,-0.46,56.65,53.71,56.92,56.06,56.25,2019-11-04,1.85053380782918,1.0,-1.0,-1.0,-1.0,-1.0,-1.8169112508735097,2.7046263345195656,-2.633402633402626,2.7935943060498225,-2.717673532975595,-1.8327402135231337,1.8669566793547252,9.822064056939494,-8.943616331821126,-3.5765124555160237,3.709171433843883,-67.49110320284699,207.608100711549,-3.0
2019,43,56.66,2.88,53.71,52.71,56.74,56.56,56.73,2019-10-28,-0.8118602188492654,1.0,-1.0,-1.0,-1.0,-1.0,0.8185053380782792,1.0236498411577928,-1.0132774283717727,1.8708083303918148,-1.836451836451836,1.9590540063537003,-1.9214124978362608,6.671373102717968,-6.254136333553939,3.318037416166612,-3.211479330372402,-59.83056830215319,148.94551845342704,-3.0
2019,38,58.09,3.24,61.48,57.67,63.38,57.6,58.9,2019-09-23,-3.752797383370644,1.0,-1.0,-1.0,-1.0,-1.0,3.89912359148632,-9.089344121191257,9.998106419238772,-5.835772077810296,6.197440585009151,-7.419521432260289,8.014131647452594,-0.6369426751592434,0.6410256410256387,3.408504045446715,-3.29615448643249,-28.93785505250473,40.7218992248062,-3.0
2019,37,54.85,-1.67,56.8,54.0,58.76,54.81,54.9,2019-09-16,5.907019143117597,1.0,-1.0,-1.0,-1.0,-1.0,-5.5775520743673646,1.9325432999088328,-1.8959041316401248,-3.719234275296261,3.862904752887708,-0.2734731084776637,0.2742230347349217,4.357338195077485,-4.175401816911251,7.930720145852327,-7.347972972972972,-18.395624430264363,22.54244861483468,-3.0
2019,32,54.5,-1.16,55.38,50.52,55.61,54.21,54.42,2019-08-12,0.6788990825688026,1.0,-1.0,-1.0,-1.0,-1.0,-0.6743211226535428,-0.6055045871559601,0.6091932804135114,1.1009174311926633,-1.0889292196007316,3.7064220183486296,-3.573956121726829,-3.1009174311926566,3.2001514864608893,3.119266055045877,-3.0249110320284767,-0.5688073394495454,0.5720612659162239,-3.0
2019,23,53.99,0.49,53.42,50.6,54.63,54.01,54.11,2019-06-10,-2.741248379329513,1.0,-1.0,-1.0,-1.0,-1.0,2.818510759855264,6.371550287090197,-5.989900748737586,8.297832932024443,-7.662048913972974,6.51972587516206,-6.120674665275594,3.0931654010001752,-3.000359324469992,2.055936284497128,-2.0145190562613435,7.001296536395631,-6.543188506145059,-3.0
2019,22,53.5,-5.13,58.94,53.05,59.7,53.28,53.4,2019-06-03,0.9158878504672934,1.0,-1.0,-1.0,-1.0,-1.0,-0.9075754769401811,-1.85046728971963,1.8853551704437252,7.345794392523364,-6.843113355389175,9.28971962616822,-8.500085513938771,5.046728971962622,-4.804270462633453,1.252336448598134,-1.2368469632638046,7.887850467289717,-7.311157311157313,-3.0
2019,16,64.0,0.11,63.76,62.99,64.61,63.41,64.51,2019-04-22,-1.0937500000000044,1.0,-1.0,-1.0,-1.0,-1.0,1.105845181674581,-3.218750000000004,3.3257991604778825,-3.656250000000005,3.795004865390861,-1.937500000000003,1.975780752071388,-17.953125000000004,21.881546372119608,-5.921874999999998,6.294635442617502,-17.484374999999996,21.189168718045813,-3.0
2019,14,63.08,2.94,60.24,60.13,63.34,63.25,63.29,2019-04-08,1.2840837032339922,1.0,-1.0,-1.0,-1.0,-1.0,-1.2678040381906452,1.458465440710212,-1.4375000000000029,0.3487634749524395,-0.3475513428120025,-1.8072289156626515,1.840490797546024,-15.187064045656308,17.90654205607476,-7.308180088776156,7.884385154780227,-7.9105897273303665,8.590118781201571,-3.0
2019,7,55.59,2.87,52.66,51.23,55.87,55.77,55.88,2019-02-18,3.00413743479042,1.0,-1.0,-1.0,-1.0,-1.0,-2.91652113168005,0.3777657852131565,-0.3763440860214961,0.8634646519158065,-0.8560727661851231,5.270732146069436,-5.006835269993159,14.93074293937758,-12.991078416027548,10.919230077352028,-9.844307492701898,0.125921928404377,-0.1257635644987265,-3.0
2019,6,52.72,-2.54,55.32,51.8,55.75,52.63,52.76,2019-02-11,5.443854324734454,1.0,-1.0,-1.0,-1.0,-1.0,-5.16279906457997,8.61153262518968,-7.928746070555359,5.842185128983305,-5.519713261648739,6.354324734446133,-5.974674514000355,19.650986342943856,-16.423589093214964,17.4886191198786,-14.88537294155634,6.60091047040972,-6.19217081850535,-3.0
2019,3,53.8,2.21,51.73,50.38,53.92,53.5,53.97,2019-01-21,-0.2044609665427499,1.0,-1.0,-1.0,-1.0,-1.0,0.204879865896812,2.7137546468401506,-2.6420557365182784,-2.007434944237916,2.0485584218512765,3.327137546468413,-3.220003597769394,8.773234200743506,-8.065618591934387,18.754646840148705,-15.792768821411808,6.895910780669147,-6.451051990958101,-3.0
